danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_name,popularity
0.931,0.411,8,-8.433,1,0.0711,0.165,5.26e-06,0.134,0.515,100.002,audio_features,6NjWCIYu1W8xa3HIvcIhd4,spotify:track:6NjWCIYu1W8xa3HIvcIhd4,https://api.spotify.com/v1/tracks/6NjWCIYu1W8xa3HIvcIhd4,https://api.spotify.com/v1/audio-analysis/6NjWCIYu1W8xa3HIvcIhd4,176027,4,Nasty,74
0.884,0.826,11,-3.672,0,0.0853,0.222,2.29e-06,0.0651,0.465,94.997,audio_features,7fPyCCiXVwbzPQ1MtoUChl,spotify:track:7fPyCCiXVwbzPQ1MtoUChl,https://api.spotify.com/v1/tracks/7fPyCCiXVwbzPQ1MtoUChl,https://api.spotify.com/v1/audio-analysis/7fPyCCiXVwbzPQ1MtoUChl,191368,4,Hide Away,29
0.866,0.741,7,-4.66,1,0.245,0.0933,0.0,0.0297,0.614,135.07,audio_features,3lMzT16MjAKKXF7pSZn13B,spotify:track:3lMzT16MjAKKXF7pSZn13B,https://api.spotify.com/v1/tracks/3lMzT16MjAKKXF7pSZn13B,https://api.spotify.com/v1/audio-analysis/3lMzT16MjAKKXF7pSZn13B,124444,4,Tell Ur Girlfriend,71
0.614,0.463,1,-7.052,1,0.189,0.00923,0.0,0.263,0.252,112.789,audio_features,6O3WfmAQIgnLBGVzZJVS40,spotify:track:6O3WfmAQIgnLBGVzZJVS40,https://api.spotify.com/v1/tracks/6O3WfmAQIgnLBGVzZJVS40,https://api.spotify.com/v1/audio-analysis/6O3WfmAQIgnLBGVzZJVS40,104471,5,Talk My Shit,69
0.62,0.761,10,-7.282,0,0.175,0.207,0.000147,0.269,0.194,146.003,audio_features,19kHhX6f6EfLU7rcO3RqjO,spotify:track:19kHhX6f6EfLU7rcO3RqjO,https://api.spotify.com/v1/tracks/19kHhX6f6EfLU7rcO3RqjO,https://api.spotify.com/v1/audio-analysis/19kHhX6f6EfLU7rcO3RqjO,209483,4,Back On 74,79
0.882,0.764,11,-5.241,1,0.204,0.359,0.0,0.119,0.886,140.113,audio_features,7iabz12vAuVQYyekFIWJxD,spotify:track:7iabz12vAuVQYyekFIWJxD,https://api.spotify.com/v1/tracks/7iabz12vAuVQYyekFIWJxD,https://api.spotify.com/v1/audio-analysis/7iabz12vAuVQYyekFIWJxD,140733,4,BAND4BAND (feat. Lil Baby),81
0.648,0.933,7,-3.947,0,0.0651,0.00273,0.018,0.14,0.402,127.967,audio_features,5zuPzhnGl0DRRWmquMi2MP,spotify:track:5zuPzhnGl0DRRWmquMi2MP,https://api.spotify.com/v1/tracks/5zuPzhnGl0DRRWmquMi2MP,https://api.spotify.com/v1/audio-analysis/5zuPzhnGl0DRRWmquMi2MP,151406,4,Man In Finance (G6 Trust Fund),30
0.722,0.709,9,-4.95,1,0.0273,0.0633,0.0,0.0804,0.604,81.012,audio_features,2FQrifJ1N335Ljm3TjTVVf,spotify:track:2FQrifJ1N335Ljm3TjTVVf,https://api.spotify.com/v1/tracks/2FQrifJ1N335Ljm3TjTVVf,https://api.spotify.com/v1/audio-analysis/2FQrifJ1N335Ljm3TjTVVf,171292,4,A Bar Song (Tipsy),86
0.646,0.668,2,-5.203,1,0.0282,0.491,0.0,0.212,0.64,90.969,audio_features,5uQ7de4EWjb3rkcFxyEOpu,spotify:track:5uQ7de4EWjb3rkcFxyEOpu,https://api.spotify.com/v1/tracks/5uQ7de4EWjb3rkcFxyEOpu,https://api.spotify.com/v1/audio-analysis/5uQ7de4EWjb3rkcFxyEOpu,148318,4,Belong Together,82
0.701,0.751,0,-8.39,1,0.0502,0.123,0.0,0.15,0.22,129.994,audio_features,4q5YezDOIPcoLr8R81x9qy,spotify:track:4q5YezDOIPcoLr8R81x9qy,https://api.spotify.com/v1/tracks/4q5YezDOIPcoLr8R81x9qy,https://api.spotify.com/v1/audio-analysis/4q5YezDOIPcoLr8R81x9qy,218005,4,I Can Do It With a Broken Heart,83
0.599,0.946,11,-4.263,1,0.0447,0.000938,0.0106,0.0826,0.747,151.647,audio_features,2GxrNKugF82CnoRFbQfzPf,spotify:track:2GxrNKugF82CnoRFbQfzPf,https://api.spotify.com/v1/tracks/2GxrNKugF82CnoRFbQfzPf,https://api.spotify.com/v1/audio-analysis/2GxrNKugF82CnoRFbQfzPf,142515,4,i like the way you kiss me,84
0.811,0.64,5,-5.63,0,0.274,0.0957,0.0,0.127,0.527,145.031,audio_features,2MjXWroB9wlTG2kqv3avfS,spotify:track:2MjXWroB9wlTG2kqv3avfS,https://api.spotify.com/v1/tracks/2MjXWroB9wlTG2kqv3avfS,https://api.spotify.com/v1/audio-analysis/2MjXWroB9wlTG2kqv3avfS,148552,4,Get It Sexyy,71
0.566,0.734,6,-5.631,1,0.0349,0.523,0.0,0.124,0.619,171.829,audio_features,5JRYVSZ6K2jY0kznYBmoqr,spotify:track:5JRYVSZ6K2jY0kznYBmoqr,https://api.spotify.com/v1/tracks/5JRYVSZ6K2jY0kznYBmoqr,https://api.spotify.com/v1/audio-analysis/5JRYVSZ6K2jY0kznYBmoqr,166040,4,Wind Up Missin' You,24
0.756,0.672,0,-6.743,1,0.0522,0.464,3.37e-06,0.108,0.739,114.935,audio_features,2uqYupMHANxnwgeiXTZXzd,spotify:track:2uqYupMHANxnwgeiXTZXzd,https://api.spotify.com/v1/tracks/2uqYupMHANxnwgeiXTZXzd,https://api.spotify.com/v1/audio-analysis/2uqYupMHANxnwgeiXTZXzd,171783,4,Austin (Boots Stop Workin'),87
0.624,0.796,6,-5.413,0,0.169,0.0541,0.0,0.258,0.704,145.212,audio_features,1TgStpMGTflN84asKJ8VU3,spotify:track:1TgStpMGTflN84asKJ8VU3,https://api.spotify.com/v1/tracks/1TgStpMGTflN84asKJ8VU3,https://api.spotify.com/v1/audio-analysis/1TgStpMGTflN84asKJ8VU3,225133,4,U My Everything (feat. Drake),70
0.673,0.567,7,-10.334,0,0.0322,0.0344,0.00506,0.151,0.497,136.005,audio_features,1xUddpWyEuYl5T3mduKnOJ,spotify:track:1xUddpWyEuYl5T3mduKnOJ,https://api.spotify.com/v1/tracks/1xUddpWyEuYl5T3mduKnOJ,https://api.spotify.com/v1/audio-analysis/1xUddpWyEuYl5T3mduKnOJ,297794,4,Lady Killers II,52
0.49,0.373,8,-9.762,1,0.26,0.101,0.000105,0.128,0.346,121.889,audio_features,4Fv6wNYUixnYkj3Dgfrls8,spotify:track:4Fv6wNYUixnYkj3Dgfrls8,https://api.spotify.com/v1/tracks/4Fv6wNYUixnYkj3Dgfrls8,https://api.spotify.com/v1/audio-analysis/4Fv6wNYUixnYkj3Dgfrls8,255680,4,Tumblr Girls (feat. Christoph Andersson),78
0.689,0.454,2,-7.643,1,0.0584,0.0351,0.00259,0.0707,0.912,159.982,audio_features,3qhlB30KknSejmIvZZLjOD,spotify:track:3qhlB30KknSejmIvZZLjOD,https://api.spotify.com/v1/tracks/3qhlB30KknSejmIvZZLjOD,https://api.spotify.com/v1/audio-analysis/3qhlB30KknSejmIvZZLjOD,159246,4,End of Beginning,89
0.594,0.811,1,-5.746,1,0.159,0.189,0.0,0.339,0.311,148.144,audio_features,3w0w2T288dec0mgeZZqoNN,spotify:track:3w0w2T288dec0mgeZZqoNN,https://api.spotify.com/v1/tracks/3w0w2T288dec0mgeZZqoNN,https://api.spotify.com/v1/audio-analysis/3w0w2T288dec0mgeZZqoNN,264324,4,CARNIVAL,44
0.65,0.539,1,-7.281,1,0.0561,0.00617,2.67e-05,0.114,0.253,158.105,audio_features,69phA1R4gmQsBFRQ3INW8C,spotify:track:69phA1R4gmQsBFRQ3INW8C,https://api.spotify.com/v1/tracks/69phA1R4gmQsBFRQ3INW8C,https://api.spotify.com/v1/audio-analysis/69phA1R4gmQsBFRQ3INW8C,121399,4,ONE CALL,76
0.574,0.659,5,-7.377,0,0.0768,0.0412,0.0002,0.0921,0.506,127.347,audio_features,0xGQTpN4ESETtl1Sp6rzd2,spotify:track:0xGQTpN4ESETtl1Sp6rzd2,https://api.spotify.com/v1/tracks/0xGQTpN4ESETtl1Sp6rzd2,https://api.spotify.com/v1/audio-analysis/0xGQTpN4ESETtl1Sp6rzd2,301623,4,São Paulo (feat. Anitta),86
0.749,0.639,8,-5.406,1,0.108,0.129,0.0,0.12,0.483,121.982,audio_features,7xdRj1wA4XzYnXynPmtmnq,spotify:track:7xdRj1wA4XzYnXynPmtmnq,https://api.spotify.com/v1/tracks/7xdRj1wA4XzYnXynPmtmnq,https://api.spotify.com/v1/audio-analysis/7xdRj1wA4XzYnXynPmtmnq,159344,4,Committed,73
0.675,0.775,6,-4.448,1,0.0573,0.0954,0.0,0.209,0.411,119.987,audio_features,627JVMF8exVnAgia5XqNjh,spotify:track:627JVMF8exVnAgia5XqNjh,https://api.spotify.com/v1/tracks/627JVMF8exVnAgia5XqNjh,https://api.spotify.com/v1/audio-analysis/627JVMF8exVnAgia5XqNjh,182947,4,¿Cómo Pasó? - Con Joe Jonas,63
0.666,0.892,11,-2.224,0,0.145,0.186,0.0,0.0494,0.651,199.972,audio_features,7qNZLFVB86qiyRT9xFg0f4,spotify:track:7qNZLFVB86qiyRT9xFg0f4,https://api.spotify.com/v1/tracks/7qNZLFVB86qiyRT9xFg0f4,https://api.spotify.com/v1/audio-analysis/7qNZLFVB86qiyRT9xFg0f4,211200,4,"PINACOLADA REMIX (feat. Beéle, Ayra Starr, 6LACK)",59
0.912,0.594,1,-4.445,1,0.0826,0.0178,0.00762,0.113,0.802,131.027,audio_features,2zbtUOuh8lREqhg8JCRrhs,spotify:track:2zbtUOuh8lREqhg8JCRrhs,https://api.spotify.com/v1/tracks/2zbtUOuh8lREqhg8JCRrhs,https://api.spotify.com/v1/audio-analysis/2zbtUOuh8lREqhg8JCRrhs,174325,4,Club classics featuring bb trickz,70
0.697,0.8,11,-6.033,0,0.0656,0.0121,0.0122,0.512,0.388,119.978,audio_features,03L6HaDf0AFmlsHhq7Ewoi,spotify:track:03L6HaDf0AFmlsHhq7Ewoi,https://api.spotify.com/v1/tracks/03L6HaDf0AFmlsHhq7Ewoi,https://api.spotify.com/v1/audio-analysis/03L6HaDf0AFmlsHhq7Ewoi,180000,4,I Adore You (with J Balvin & Ellie Goulding),62
0.694,0.651,6,-6.968,1,0.0784,0.496,1.36e-05,0.0787,0.471,112.648,audio_features,1cOboCuWYI2osTOfolMRS6,spotify:track:1cOboCuWYI2osTOfolMRS6,https://api.spotify.com/v1/tracks/1cOboCuWYI2osTOfolMRS6,https://api.spotify.com/v1/audio-analysis/1cOboCuWYI2osTOfolMRS6,225881,3,Tu Boda,93
0.534,0.884,0,-5.404,0,0.0338,0.000655,0.0,0.48,0.466,128.058,audio_features,5hG7MlKPCqUgtdwROUbBRS,spotify:track:5hG7MlKPCqUgtdwROUbBRS,https://api.spotify.com/v1/tracks/5hG7MlKPCqUgtdwROUbBRS,https://api.spotify.com/v1/audio-analysis/5hG7MlKPCqUgtdwROUbBRS,148500,4,Now Or Never,63
0.565,0.867,7,-5.465,1,0.0964,0.00304,0.0,0.257,0.424,95.004,audio_features,37ozVDmL5b6NNVWFYgAlkz,spotify:track:37ozVDmL5b6NNVWFYgAlkz,https://api.spotify.com/v1/tracks/37ozVDmL5b6NNVWFYgAlkz,https://api.spotify.com/v1/audio-analysis/37ozVDmL5b6NNVWFYgAlkz,161667,4,Come Play (from the series Arcane League of Legends),76
0.418,0.889,1,-2.177,0,0.15,0.0862,0.000432,0.121,0.699,83.957,audio_features,2aWBskyssdR9VyVV3dH65j,spotify:track:2aWBskyssdR9VyVV3dH65j,https://api.spotify.com/v1/tracks/2aWBskyssdR9VyVV3dH65j,https://api.spotify.com/v1/audio-analysis/2aWBskyssdR9VyVV3dH65j,202480,4,Mi Tormenta (feat. DannyLux),53
0.689,0.743,8,-2.817,1,0.0328,0.0694,0.0,0.0966,0.138,119.957,audio_features,1uFW6czrHk5PsK3s6gOI7C,spotify:track:1uFW6czrHk5PsK3s6gOI7C,https://api.spotify.com/v1/tracks/1uFW6czrHk5PsK3s6gOI7C,https://api.spotify.com/v1/audio-analysis/1uFW6czrHk5PsK3s6gOI7C,240179,4,Se Fue,76
0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,audio_features,6dOtVTDdiauQNBQEDOtlAB,spotify:track:6dOtVTDdiauQNBQEDOtlAB,https://api.spotify.com/v1/tracks/6dOtVTDdiauQNBQEDOtlAB,https://api.spotify.com/v1/audio-analysis/6dOtVTDdiauQNBQEDOtlAB,210373,4,BIRDS OF A FEATHER,97
0.924,0.668,11,-6.795,1,0.0469,0.446,0.000594,0.0678,0.787,128.027,audio_features,6WatFBLVB0x077xWeoVc2k,spotify:track:6WatFBLVB0x077xWeoVc2k,https://api.spotify.com/v1/tracks/6WatFBLVB0x077xWeoVc2k,https://api.spotify.com/v1/audio-analysis/6WatFBLVB0x077xWeoVc2k,195824,4,Si Antes Te Hubiera Conocido,93
0.701,0.76,0,-5.478,1,0.0285,0.107,6.54e-05,0.185,0.69,103.969,audio_features,2qSkIjg1o9h3YT9RAgYN75,spotify:track:2qSkIjg1o9h3YT9RAgYN75,https://api.spotify.com/v1/tracks/2qSkIjg1o9h3YT9RAgYN75,https://api.spotify.com/v1/audio-analysis/2qSkIjg1o9h3YT9RAgYN75,175459,4,Espresso,90
0.667,0.744,1,-4.634,0,0.0977,0.0667,0.0,0.211,0.562,167.911,audio_features,6eDU6kAtlOLVEkVu4st1Bt,spotify:track:6eDU6kAtlOLVEkVu4st1Bt,https://api.spotify.com/v1/tracks/6eDU6kAtlOLVEkVu4st1Bt,https://api.spotify.com/v1/audio-analysis/6eDU6kAtlOLVEkVu4st1Bt,162857,4,No Me Cansare,66
0.733,0.786,5,-3.951,0,0.112,0.128,0.0,0.31,0.672,109.954,audio_features,3yDRcs0Y4pPzkvMbUfeF9H,spotify:track:3yDRcs0Y4pPzkvMbUfeF9H,https://api.spotify.com/v1/tracks/3yDRcs0Y4pPzkvMbUfeF9H,https://api.spotify.com/v1/audio-analysis/3yDRcs0Y4pPzkvMbUfeF9H,155757,4,Moonlit Floor (Kiss Me),89
0.56,0.681,6,-6.304,0,0.244,0.103,0.0,0.106,0.388,155.079,audio_features,0Sr7ssScx54yxdM2ols7nW,spotify:track:0Sr7ssScx54yxdM2ols7nW,https://api.spotify.com/v1/tracks/0Sr7ssScx54yxdM2ols7nW,https://api.spotify.com/v1/audio-analysis/0Sr7ssScx54yxdM2ols7nW,223320,4,Q U E V A S H A C E R H O Y ?,89
0.898,0.472,1,-7.001,1,0.0776,0.0107,0.0,0.141,0.214,101.061,audio_features,6AI3ezQ4o3HUoP6Dhudph3,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,https://api.spotify.com/v1/tracks/6AI3ezQ4o3HUoP6Dhudph3,https://api.spotify.com/v1/audio-analysis/6AI3ezQ4o3HUoP6Dhudph3,274192,4,Not Like Us,88
0.774,0.86,7,-2.888,0,0.13,0.131,0.0,0.116,0.446,100.019,audio_features,7bywjHOc0wSjGGbj04XbVi,spotify:track:7bywjHOc0wSjGGbj04XbVi,https://api.spotify.com/v1/tracks/7bywjHOc0wSjGGbj04XbVi,https://api.spotify.com/v1/audio-analysis/7bywjHOc0wSjGGbj04XbVi,196800,4,LUNA,88
0.76,0.57,10,-4.821,0,0.0793,0.374,0.0,0.161,0.767,99.958,audio_features,0ySEghkXDk4L50ZnnlPcB8,spotify:track:0ySEghkXDk4L50ZnnlPcB8,https://api.spotify.com/v1/tracks/0ySEghkXDk4L50ZnnlPcB8,https://api.spotify.com/v1/audio-analysis/0ySEghkXDk4L50ZnnlPcB8,216600,4,Hardaway,73
0.791,0.499,8,-8.472,0,0.0509,0.446,2.41e-05,0.0899,0.669,99.986,audio_features,6XjDF6nds4DE2BBbagZol6,spotify:track:6XjDF6nds4DE2BBbagZol6,https://api.spotify.com/v1/tracks/6XjDF6nds4DE2BBbagZol6,https://api.spotify.com/v1/audio-analysis/6XjDF6nds4DE2BBbagZol6,222000,4,Gata Only,87
0.763,0.626,5,-5.637,0,0.0433,0.0859,0.225,0.205,0.78,100.02,audio_features,5Uptvz6j1sjDKxidAcnH2L,spotify:track:5Uptvz6j1sjDKxidAcnH2L,https://api.spotify.com/v1/tracks/5Uptvz6j1sjDKxidAcnH2L,https://api.spotify.com/v1/audio-analysis/5Uptvz6j1sjDKxidAcnH2L,156171,4,SI NO ES CONTIGO,85
0.477,0.854,7,-4.715,1,0.275,0.0858,0.0,0.065,0.314,140.515,audio_features,7ov3TDp5D00Rnu5R1viX4w,spotify:track:7ov3TDp5D00Rnu5R1viX4w,https://api.spotify.com/v1/tracks/7ov3TDp5D00Rnu5R1viX4w,https://api.spotify.com/v1/audio-analysis/7ov3TDp5D00Rnu5R1viX4w,179790,5,New Woman (feat. ROSALÍA),85
0.786,0.786,4,-6.372,0,0.0512,0.445,2.12e-06,0.0947,0.611,100.123,audio_features,1C84d9abZVKWHT2YYpoean,spotify:track:1C84d9abZVKWHT2YYpoean,https://api.spotify.com/v1/tracks/1C84d9abZVKWHT2YYpoean,https://api.spotify.com/v1/audio-analysis/1C84d9abZVKWHT2YYpoean,147011,1,Si No Quieres No,85
0.775,0.581,1,-3.621,0,0.108,0.617,8.33e-06,0.0957,0.658,104.977,audio_features,1fTjqf10accJCDYstPwwZ6,spotify:track:1fTjqf10accJCDYstPwwZ6,https://api.spotify.com/v1/tracks/1fTjqf10accJCDYstPwwZ6,https://api.spotify.com/v1/audio-analysis/1fTjqf10accJCDYstPwwZ6,156577,4,Ohnana,84
0.504,0.386,11,-10.976,1,0.0308,0.502,1.53e-05,0.0961,0.281,192.004,audio_features,2OzhQlSqBEmt7hmkYxfT6m,spotify:track:2OzhQlSqBEmt7hmkYxfT6m,https://api.spotify.com/v1/tracks/2OzhQlSqBEmt7hmkYxfT6m,https://api.spotify.com/v1/audio-analysis/2OzhQlSqBEmt7hmkYxfT6m,228965,4,Fortnight (feat. Post Malone),84
0.911,0.778,5,-2.248,1,0.262,0.0887,2.16e-05,0.179,0.345,96.057,audio_features,7iQXYTyuG13aoeHxGG28Nh,spotify:track:7iQXYTyuG13aoeHxGG28Nh,https://api.spotify.com/v1/tracks/7iQXYTyuG13aoeHxGG28Nh,https://api.spotify.com/v1/audio-analysis/7iQXYTyuG13aoeHxGG28Nh,162768,4,PERRO NEGRO,84
0.599,0.946,11,-4.263,1,0.0447,0.000938,0.0106,0.0826,0.747,151.647,audio_features,2GxrNKugF82CnoRFbQfzPf,spotify:track:2GxrNKugF82CnoRFbQfzPf,https://api.spotify.com/v1/tracks/2GxrNKugF82CnoRFbQfzPf,https://api.spotify.com/v1/audio-analysis/2GxrNKugF82CnoRFbQfzPf,142515,4,i like the way you kiss me,84
0.638,0.855,7,-4.86,1,0.0264,0.00757,0.0,0.245,0.731,127.986,audio_features,7221xIgOnuakPdLqT0F3nP,spotify:track:7221xIgOnuakPdLqT0F3nP,https://api.spotify.com/v1/tracks/7221xIgOnuakPdLqT0F3nP,https://api.spotify.com/v1/audio-analysis/7221xIgOnuakPdLqT0F3nP,178206,4,I Had Some Help (Feat. Morgan Wallen),84
0.673,0.722,3,-3.495,0,0.0755,0.0856,0.0,0.137,0.519,117.187,audio_features,5aIVCx5tnk0ntmdiinnYvw,spotify:track:5aIVCx5tnk0ntmdiinnYvw,https://api.spotify.com/v1/tracks/5aIVCx5tnk0ntmdiinnYvw,https://api.spotify.com/v1/audio-analysis/5aIVCx5tnk0ntmdiinnYvw,200256,4,Water,84
0.79,0.831,11,-4.185,1,0.044,0.312,0.0,0.0797,0.872,124.987,audio_features,2HRgqmZQC0MC7GeNuDIXHN,spotify:track:2HRgqmZQC0MC7GeNuDIXHN,https://api.spotify.com/v1/tracks/2HRgqmZQC0MC7GeNuDIXHN,https://api.spotify.com/v1/audio-analysis/2HRgqmZQC0MC7GeNuDIXHN,183551,4,Seven (feat. Latto) (Explicit Ver.),84
0.744,0.709,6,-5.778,0,0.284,0.0501,0.0,0.0847,0.712,194.055,audio_features,0qeIFEGRQqHoaJtLCl0U73,spotify:track:0qeIFEGRQqHoaJtLCl0U73,https://api.spotify.com/v1/tracks/0qeIFEGRQqHoaJtLCl0U73,https://api.spotify.com/v1/audio-analysis/0qeIFEGRQqHoaJtLCl0U73,130880,4,DEGENERE 👑 (feat. benny blanco),83
0.814,0.676,11,-4.67,0,0.231,0.00709,1.28e-05,0.119,0.312,162.012,audio_features,2tudvzsrR56uom6smgOcSf,spotify:track:2tudvzsrR56uom6smgOcSf,https://api.spotify.com/v1/tracks/2tudvzsrR56uom6smgOcSf,https://api.spotify.com/v1/audio-analysis/2tudvzsrR56uom6smgOcSf,267707,4,Like That,83
0.831,0.643,4,-4.659,0,0.0568,0.388,6.94e-05,0.374,0.57,97.013,audio_features,1pymWRCuZfCd0zdiBJo0Hj,spotify:track:1pymWRCuZfCd0zdiBJo0Hj,https://api.spotify.com/v1/tracks/1pymWRCuZfCd0zdiBJo0Hj,https://api.spotify.com/v1/audio-analysis/1pymWRCuZfCd0zdiBJo0Hj,145343,4,REAL GANGSTA LOVE,82
0.621,0.782,2,-5.548,1,0.044,0.0125,0.033,0.23,0.55,128.033,audio_features,2tTmW7RDtMQtBk7m2rYeSw,spotify:track:2tTmW7RDtMQtBk7m2rYeSw,https://api.spotify.com/v1/tracks/2tTmW7RDtMQtBk7m2rYeSw,https://api.spotify.com/v1/audio-analysis/2tTmW7RDtMQtBk7m2rYeSw,198938,4,"Quevedo: Bzrp Music Sessions, Vol. 52",80
0.652,0.674,9,-5.026,1,0.0276,0.00599,3.5e-06,0.307,0.458,126.004,audio_features,2ADSh3Mp744n2586tpUtIW,spotify:track:2ADSh3Mp744n2586tpUtIW,https://api.spotify.com/v1/tracks/2ADSh3Mp744n2586tpUtIW,https://api.spotify.com/v1/audio-analysis/2ADSh3Mp744n2586tpUtIW,192381,4,Dilaw,79
0.545,0.779,3,-6.235,0,0.0751,0.243,1.66e-06,0.123,0.303,150.002,audio_features,1DmW5Ep6ywYwxc2HMT5BG6,spotify:track:1DmW5Ep6ywYwxc2HMT5BG6,https://api.spotify.com/v1/tracks/1DmW5Ep6ywYwxc2HMT5BG6,https://api.spotify.com/v1/audio-analysis/1DmW5Ep6ywYwxc2HMT5BG6,183375,4,Tattoo,79
0.608,0.514,6,-7.857,0,0.188,0.385,0.287,0.122,0.6,99.698,audio_features,21hsqOOUfdSjHi3SVz8oyv,spotify:track:21hsqOOUfdSjHi3SVz8oyv,https://api.spotify.com/v1/tracks/21hsqOOUfdSjHi3SVz8oyv,https://api.spotify.com/v1/audio-analysis/21hsqOOUfdSjHi3SVz8oyv,164956,4,No Ponga Excusas,79
0.725,0.709,3,-5.017,0,0.129,0.321,0.000189,0.114,0.648,99.993,audio_features,5bi0gh89wRuH2OgjdAKFsb,spotify:track:5bi0gh89wRuH2OgjdAKFsb,https://api.spotify.com/v1/tracks/5bi0gh89wRuH2OgjdAKFsb,https://api.spotify.com/v1/audio-analysis/5bi0gh89wRuH2OgjdAKFsb,193039,4,Santa,79
0.801,0.806,11,-5.206,1,0.0381,0.382,0.000669,0.114,0.802,106.999,audio_features,0WtM2NBVQNNJLh6scP13H8,spotify:track:0WtM2NBVQNNJLh6scP13H8,https://api.spotify.com/v1/tracks/0WtM2NBVQNNJLh6scP13H8,https://api.spotify.com/v1/audio-analysis/0WtM2NBVQNNJLh6scP13H8,239318,4,Calm Down (with Selena Gomez),79
0.787,0.621,4,-5.009,0,0.068,0.15,0.000402,0.58,0.13,139.056,audio_features,4MjDJD8cW7iVeWInc2Bdyj,spotify:track:4MjDJD8cW7iVeWInc2Bdyj,https://api.spotify.com/v1/tracks/4MjDJD8cW7iVeWInc2Bdyj,https://api.spotify.com/v1/audio-analysis/4MjDJD8cW7iVeWInc2Bdyj,267194,4,MONACO,77
0.804,0.771,9,-4.067,0,0.0433,0.357,3.07e-06,0.108,0.739,126.956,audio_features,65FftemJ1DbbZ45DUfHJXE,spotify:track:65FftemJ1DbbZ45DUfHJXE,https://api.spotify.com/v1/tracks/65FftemJ1DbbZ45DUfHJXE,https://api.spotify.com/v1/audio-analysis/65FftemJ1DbbZ45DUfHJXE,212253,4,OMG,77
0.85,0.562,5,-7.863,1,0.0724,0.169,3.23e-06,0.104,0.293,122.029,audio_features,4UkUxO2WlKLc0Q1iEutGGh,spotify:track:4UkUxO2WlKLc0Q1iEutGGh,https://api.spotify.com/v1/tracks/4UkUxO2WlKLc0Q1iEutGGh,https://api.spotify.com/v1/audio-analysis/4UkUxO2WlKLc0Q1iEutGGh,192787,4,CONTIGO (with Tiësto),77
0.741,0.62,10,-5.505,1,0.0412,0.0295,0.000809,0.0398,0.934,117.038,audio_features,4IadxL6BUymXlh8RCJJu7T,spotify:track:4IadxL6BUymXlh8RCJJu7T,https://api.spotify.com/v1/tracks/4IadxL6BUymXlh8RCJJu7T,https://api.spotify.com/v1/audio-analysis/4IadxL6BUymXlh8RCJJu7T,251424,4,Too Sweet,77
0.377,0.557,5,-6.934,0,0.0311,0.128,0.0,0.163,0.248,92.89,audio_features,1De425SCFJULIHbcmeebUw,spotify:track:1De425SCFJULIHbcmeebUw,https://api.spotify.com/v1/tracks/1De425SCFJULIHbcmeebUw,https://api.spotify.com/v1/audio-analysis/1De425SCFJULIHbcmeebUw,163291,4,LET THE WORLD BURN,77
0.767,0.72,5,-6.577,0,0.0659,0.0877,0.00105,0.0985,0.552,139.995,audio_features,5oYVxFt2k4SkVp6wzVsFWN,spotify:track:5oYVxFt2k4SkVp6wzVsFWN,https://api.spotify.com/v1/tracks/5oYVxFt2k4SkVp6wzVsFWN,https://api.spotify.com/v1/audio-analysis/5oYVxFt2k4SkVp6wzVsFWN,158728,4,"Ride Or Die, Pt. 2 (with Villano Antillano & Tokischa)",77
0.531,0.794,10,-4.363,1,0.0964,0.0176,0.0,0.082,0.775,149.923,audio_features,78W4mTLIh4qoLu92W4IQhO,spotify:track:78W4mTLIh4qoLu92W4IQhO,https://api.spotify.com/v1/tracks/78W4mTLIh4qoLu92W4IQhO,https://api.spotify.com/v1/audio-analysis/78W4mTLIh4qoLu92W4IQhO,288200,4,ライラック,77
0.814,0.641,6,-5.957,0,0.111,0.027,0.0,0.0993,0.183,133.854,audio_features,3r8RuvgbX9s7ammBn07D3W,spotify:track:3r8RuvgbX9s7ammBn07D3W,https://api.spotify.com/v1/tracks/3r8RuvgbX9s7ammBn07D3W,https://api.spotify.com/v1/audio-analysis/3r8RuvgbX9s7ammBn07D3W,185507,4,Ditto,77
0.842,0.745,2,-4.231,0,0.0399,0.281,2.61e-05,0.118,0.53,122.06,audio_features,4nrPB8O7Y7wsOCJdgXkthe,spotify:track:4nrPB8O7Y7wsOCJdgXkthe,https://api.spotify.com/v1/tracks/4nrPB8O7Y7wsOCJdgXkthe,https://api.spotify.com/v1/audio-analysis/4nrPB8O7Y7wsOCJdgXkthe,214945,4,"Shakira: Bzrp Music Sessions, Vol. 53",76
0.762,0.766,7,-3.955,1,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,audio_features,5fwSHlTEWpluwOM0Sxnh5k,spotify:track:5fwSHlTEWpluwOM0Sxnh5k,https://api.spotify.com/v1/tracks/5fwSHlTEWpluwOM0Sxnh5k,https://api.spotify.com/v1/audio-analysis/5fwSHlTEWpluwOM0Sxnh5k,287120,4,Pepas,76
